doc_id,fname,sentence,sentence_without_stopwords,cooperative
31610,COOP SICREDI INTERESTADOS RS_ES\regulamento_fundo_social_2023,"PROJECTS THAT CANNOT BE COVERED BY THE SOCIAL FUND The social fund cannot be used for: • Reimbursement of expenses the directors and/or employees of the entities; • Carry out the entity's administrative costs (payment of electricity, water, telephone bills, employee payments, labor charges, among others); • In sponsorships of any nature, in promoting the sale of products and/or services, in the purchase of alcoholic drinks, in fireworks, in games of chance and other situations outside the interests of the Cooperative and/or the program; • Carry out projects in private institutions; • Projects that demonstrate discrimination based on gender, race, creed, sexual orientation or prejudice of any nature; • Promote actions of a partisan political nature; • Individual benefit, exclusively for collective benefit.","PROJECTS CANNOT COVERED SOCIAL FUND social fund cannot used for: • Reimbursement expenses directors and/or employees entities; • Carry entity's administrative costs (payment electricity, water, telephone bills, employee payments, labor charges, among others); • sponsorships nature, promoting sale products and/or services, purchase alcoholic drinks, fireworks, games chance situations outside interests Cooperative and/or program; • Carry projects private institutions; • Projects demonstrate discrimination based gender, race, creed, sexual orientation prejudice nature; • Promote actions partisan political nature; • Individual benefit, exclusively collective benefit.",COOP SICREDI INTERESTADOS RS_ES
31838,COOP SICREDI INTERESTADOS RS_ES\relatorio_anual_sicredi_interestados_rs_es_site_ok-8310825731622947079,"Through the partnership with the Pelotas Commercial Association, we hosted the 2nd edition of the Women of Negócio Zona Sul, an event that opens space for women from different areas to update themselves, share knowledge and network.","partnership Pelotas Commercial Association, hosted 2nd edition Women Negócio Zona Sul, event opens space women different areas update themselves, share knowledge network.",COOP SICREDI INTERESTADOS RS_ES
31839,COOP SICREDI INTERESTADOS RS_ES\relatorio_anual_sicredi_interestados_rs_es_site_ok-8310825731622947079,"In addition to several lectures and talk shows, participants had access to the business fair, which took place in the Headquarters parking lot, with the participation of 30 brands and companies owned by female entrepreneurs.","addition several lectures talk shows, participants access business fair, took place Headquarters parking lot, participation 30 brands companies owned female entrepreneurs.",COOP SICREDI INTERESTADOS RS_ES
31963,COOP SICREDI INTERESTADOS RS_ES\relatorio_anual_sicredi_interestados_rs_es_site_ok-8310825731622947079,"In addition coffee, the agricultural market is very strong in the State, with the production of papaya, sugar cane, black pepper, rubber trees and eucalyptus forestry, with emphasis on the activities of packing houses.","addition coffee, agricultural market strong State, production papaya, sugar cane, black pepper, rubber trees eucalyptus forestry, emphasis activities packing houses.",COOP SICREDI INTERESTADOS RS_ES
32007,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2021_compactado_-_ok-14824564313095671306,"Containing: Soybean oil, flour, rice, baking powder, biological yeast, black beans, pasta, powdered milk, sugar, salt, coffee, bleach, washing powder, soaps, toilet paper.","Containing: Soybean oil, flour, rice, baking powder, biological yeast, black beans, pasta, powdered milk, sugar, salt, coffee, bleach, washing powder, soaps, toilet paper.",COOP SICREDI INTERESTADOS RS_ES
32072,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2021_compactado_-_ok-14824564313095671306,"Classification of information: Internal Use Classification of information: Internal Use Classification of information: Internal Use Classification of information: Internal Use Classification of information: Internal Use LFE – Women's League – Women in Action R$1,000.00 Acquisition of 10 Leotard Kits to develop ballet classes.","Classification information: Internal Use Classification information: Internal Use Classification information: Internal Use Classification information: Internal Use Classification information: Internal Use LFE – Women's League – Women Action R$1,000.00 Acquisition 10 Leotard Kits develop ballet classes.",COOP SICREDI INTERESTADOS RS_ES
32098,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2022,"Actions that combat exclusion from the benefits of life in society, arising from differences in social class, education, age, disability, gender, social prejudice or racial prejudice.","Actions combat exclusion benefits life society, arising differences social class, education, age, disability, gender, social prejudice racial prejudice.",COOP SICREDI INTERESTADOS RS_ES
32102,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2022,"São Lourenço do SulEntity: Association of Parents and Friends of the Exceptional APAE R$ 2,262.70 Amplifier Box, Professional Microphone and Microphone SupportClassification of information: Internal use Municipality Entity Value Purchased São Lourenço do SulState High School Professor Rodolfo Bersch R$ 15,690.001 Box of 10,000 liters R$ 5,674.00 1 Box of 2,000 liters R$ 1,256.00 1 Pump R$ 750.00 Galvanized sheet metal gutters R$ 8,190.00 São Lourenço do SulMunicipal Elementary School Professor Armando das Neves R$ 3,390 ,00Multimedia Projector São Lourenço do SulAssociation of Parents and Teachers of Escola Luís Antônio de Abreu Moraes R$ 5,992.48 Painting and renovation of student toilets (female and male) São Lourenço do SulAssociation of Parents and Teachers from the Raio de Sol Municipal Early Childhood Education School R$ 1,940.402 2-seater seesaws; 2 individual seesaws and 2 slides São Lourenço do SulMunicipal Elementary School Rodolpho Krüger R$ 4,381.94 Notebook São Lourenço do SulEntity: E.M.E.F.","São Lourenço SulEntity: Association Parents Friends Exceptional APAE R$ 2,262.70 Amplifier Box, Professional Microphone Microphone SupportClassification information: Internal use Municipality Entity Value Purchased São Lourenço SulState High School Professor Rodolfo Bersch R$ 15,690.001 Box 10,000 liters R$ 5,674.00 1 Box 2,000 liters R$ 1,256.00 1 Pump R$ 750.00 Galvanized sheet metal gutters R$ 8,190.00 São Lourenço SulMunicipal Elementary School Professor Armando das Neves R$ 3,390 ,00Multimedia Projector São Lourenço SulAssociation Parents Teachers Escola Luís Antônio de Abreu Moraes R$ 5,992.48 Painting renovation student toilets (female male) São Lourenço SulAssociation Parents Teachers Raio de Sol Municipal Early Childhood Education School R$ 1,940.402 2-seater seesaws; 2 individual seesaws 2 slides São Lourenço SulMunicipal Elementary School Rodolpho Krüger R$ 4,381.94 Notebook São Lourenço SulEntity: E.M.E.F.",COOP SICREDI INTERESTADOS RS_ES
32127,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2022,"PelotasCentro Espírita Paz, Luz e Caridade R$ 3,315.00 Acquisition of a Straight Industrial Sewing MachineInformation classification: Internal use Municipality Entity Value Purchased PelotasCentro Espírita Paz, Luz e Caridade R$ 1,999.92 Fabrics for making layette for vulnerable pregnant women Social PelotasCommunity Trindade Ecclesiastical / Santo Cura d'Ars Parish R$ 7,999.96 Foodstuffs – R$ 5,600.00 6 P45 Gas Cylinders – R$ 2,400.00 PelletsVila Castilho Waste Collectors Cooperative R$ 8,796.25 Pet Bottle Collection Structures and Cans for installation in schools in Pelotas.","PelotasCentro Espírita Paz, Luz e Caridade R$ 3,315.00 Acquisition Straight Industrial Sewing MachineInformation classification: Internal use Municipality Entity Value Purchased PelotasCentro Espírita Paz, Luz e Caridade R$ 1,999.92 Fabrics making layette vulnerable pregnant women Social PelotasCommunity Trindade Ecclesiastical / Santo Cura d'Ars Parish R$ 7,999.96 Foodstuffs – R$ 5,600.00 6 P45 Gas Cylinders – R$ 2,400.00 PelletsVila Castilho Waste Collectors Cooperative R$ 8,796.25 Pet Bottle Collection Structures Cans installation schools Pelotas.",COOP SICREDI INTERESTADOS RS_ES
32150,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2022,"Vila da QuintaAssociação Guarani Mbya Tenonde RaR$ 4,998.14 Materials for making indigenous crafts, which will be used for income.Classification of information: Internal Use Classification of information: Internal Use Classification of information: Internal Use Municipality Entity Value Purchased Good CristalApac –( Cristal Animal Protectors Association) R$ 1,500.00 10 castrations Cristal Municipal Inclusion Center R$ 1,350.00 Ping Pong Table CristalCPM Colégio Bento Gonçalves da Silva R$ 2,250.00 Men's and women's sports uniforms for the youth team.","Vila da QuintaAssociação Guarani Mbya Tenonde RaR$ 4,998.14 Materials making indigenous crafts, used income.Classification information: Internal Use Classification information: Internal Use Classification information: Internal Use Municipality Entity Value Purchased Good CristalApac –( Cristal Animal Protectors Association) R$ 1,500.00 10 castrations Cristal Municipal Inclusion Center R$ 1,350.00 Ping Pong Table CristalCPM Colégio Bento Gonçalves da Silva R$ 2,250.00 Men's women's sports uniforms youth team.",COOP SICREDI INTERESTADOS RS_ES
32151,COOP SICREDI INTERESTADOS RS_ES\relatorio_final_fundo_social_2022,"CristalCPM EEEF Darcy Peixoto da Silveira R$ 2,390.00 40 t-shirts uniform for sports practice CristalEMEI First Steps R$ 2,161.42 Montessori toys (+ -8 toys) Cristal Escola Antônio Curi R$ 1,350.00 Ping Pong table Cristal Escola Otto Becker R $3,500.00 Acquisition of a Futmesa CristalLIFE – Women's League R$ 1,900.00 Fabric for the production of clothing from Rio Grande do Sul Cristal P. M. Cristal -CRAS R$ 2,000.00 Material for the construction of a greenhouse for the production of flowers, foliage, succulents and other ornamental plants.","CristalCPM EEEF Darcy Peixoto da Silveira R$ 2,390.00 40 t-shirts uniform sports practice CristalEMEI First Steps R$ 2,161.42 Montessori toys (+ -8 toys) Cristal Escola Antônio Curi R$ 1,350.00 Ping Pong table Cristal Escola Otto Becker R $3,500.00 Acquisition Futmesa CristalLIFE – Women's League R$ 1,900.00 Fabric production clothing Rio Grande Sul Cristal P. M. Cristal -CRAS R$ 2,000.00 Material construction greenhouse production flowers, foliage, succulents ornamental plants.",COOP SICREDI INTERESTADOS RS_ES
32233,COOP SICREDI INTERESTADOS RS_ES\relatorio_sicredi_interestados_rses__2022,"The event was attended by 250 women, and more than 60 exhibitors, who were able to present and sell their products to the public present.","event attended 250 women, 60 exhibitors, able present sell products public present.",COOP SICREDI INTERESTADOS RS_ES
32344,COOP SICREDI INTERESTADOS RS_ES\relatorio_sicredi_interestados_rses__2022,"In 2022, associate participation increased through online training and several agencies held segmented events, in a Talk Show format, involving female associates.","2022, associate participation increased online training several agencies held segmented events, Talk Show format, involving female associates.",COOP SICREDI INTERESTADOS RS_ES
